Categorie 1,Categorie 2,Categorie 3,Name FR,Name EN,Pricing Base,Unit,Unit viewed,Hours base,Price,Cost
Moyens Humains Conventionels,Tournage,Lumière,Électricien ,Electrician,USPA AUTRES,Jour 8h,Jour,8,"201,19",
Moyens Humains Conventionels,Tournage,Lumière,Pupitreur lumière ,Lighting Console Operator,USPA FICTION,Jour 8h,Jour,8,"236,73",
Moyens Humains Conventionels,Tournage,Lumière,Pupitreur lumière ,Lighting Console Operator,USPA FLUX,Jour 8h,Jour,8,"233,26",
Moyens Humains Conventionels,Tournage,Lumière,Pupitreur lumière ,Lighting Console Operator,USPA AUTRES,Jour 8h,Jour,8,"230,95",
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA FICTION,Jour 8h,Jour,8,"251,35",
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA FLUX,Jour 8h,Jour,8,"247,67",
Moyens Humains Conventionels,Tournage,Machinerie,Chef machiniste ,Key Grip,USPA AUTRES,Jour 8h,Jour,8,"245,22",
Moyens Humains Conventionels,Tournage,Machinerie,Machiniste de prise de vues ,On-Set Grip,USPA FICTION,Jour 8h,Jour,8,"206,22",
Moyens Humains Conventionels,Tournage,Machinerie,Machiniste de prise de vues ,On-Set Grip,USPA FLUX,Jour 8h,Jour,8,"203,20",
Moyens Humains Conventionels,Tournage,Machinerie,Machiniste de prise de vues ,On-Set Grip,USPA AUTRES,Jour 8h,Jour,8,"201,19",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur ,1st Assistant Director (1st AD),USPA FICTION,Jour 8h,Jour,8,"244,44",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur ,1st Assistant Director (1st AD),USPA FLUX,Jour 8h,Jour,8,"240,87",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur ,1st Assistant Director (1st AD),USPA AUTRES,Jour 8h,Jour,8,"238,48",
Moyens Humains Conventionels,Tournage,Mise en Scène,1er assistant réalisateur spécialisé,Specialized 1st Assistant Director,USPA FICTION,Jour 8h,Jour,8,"302,03",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur ,2nd Assistant Director (2nd AD),USPA FICTION,Jour 8h,Jour,8,"204,43",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur ,2nd Assistant Director (2nd AD),USPA FLUX,Jour 8h,Jour,8,"201,43",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur ,2nd Assistant Director (2nd AD),USPA AUTRES,Jour 8h,Jour,8,"199,44",
Moyens Humains Conventionels,Tournage,Mise en Scène,2ème assistant réalisateur spécialisé,Specialized 2nd Assistant Director,USPA FICTION,Jour 8h,Jour,8,"229,23",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur ,Assistant Director,USPA FLUX,Jour 8h,Jour,8,"223,82",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur ,Assistant Director,USPA AUTRES,Jour 8h,Jour,8,"221,60",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur adjoint ,Assistant to the Assistant Director,USPA FICTION,Jour 8h,Jour,8,"117,66",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant réalisateur adjoint ,Assistant to the Assistant Director,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant scripte adjoint ,Assistant Script Supervisor,USPA FICTION,Jour 8h,Jour,8,"117,66",
Moyens Humains Conventionels,Tournage,Mise en Scène,Assistant scripte adjoint ,Assistant Script Supervisor,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Tournage,Mise en Scène,Conseiller technique à la réalisation ,Technical Advisor for Directing,USPA FICTION,Jour 8h,Jour,8,"266,94",
Moyens Humains Conventionels,Tournage,Mise en Scène,Conseiller technique à la réalisation ,Technical Advisor for Directing,USPA FLUX,Jour 8h,Jour,8,"263,03",
Moyens Humains Conventionels,Tournage,Mise en Scène,Conseiller technique à la réalisation ,Technical Advisor for Directing,USPA AUTRES,Jour 8h,Jour,8,"260,42",
Moyens Humains Conventionels,Tournage,Mise en Scène,Réalisateur ,Director,USPA FLUX,Jour 8h,Jour,8,-,
Moyens Humains Conventionels,Tournage,Mise en Scène,Réalisateur ,Director,USPA AUTRES,Jour 8h,Jour,8,-,
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte ,Script Supervisor,USPA FICTION,Jour 8h,Jour,8,"244,44",
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte ,Script Supervisor,USPA FLUX,Jour 8h,Jour,8,"240,87",
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte ,Script Supervisor,USPA AUTRES,Jour 8h,Jour,8,"238,48",
Moyens Humains Conventionels,Tournage,Mise en Scène,Scripte spécialisé,Specialized Script Supervisor,USPA FICTION,Jour 8h,Jour,8,"277,00",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Bruiteur ,Foley Artist,USPA FICTION,Jour 8h,Jour,8,"266,94",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Bruiteur ,Foley Artist,USPA FLUX,Jour 8h,Jour,8,"263,03",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Bruiteur ,Foley Artist,USPA AUTRES,Jour 8h,Jour,8,"260,42",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Illustrateur sonore ,Sound Designer,USPA FLUX,Jour 8h,Jour,8,"197,42",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Illustrateur sonore ,Sound Designer,USPA AUTRES,Jour 8h,Jour,8,"195,46",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Mixeur ,Sound Mixer,USPA FICTION,Jour 8h,Jour,8,"342,45",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Mixeur ,Sound Mixer,USPA FLUX,Jour 8h,Jour,8,"337,39",
Moyens Humains Conventionels,Post-Production son,Mixage & bruitage,Mixeur ,Sound Mixer,USPA AUTRES,Jour 8h,Jour,8,"337,39",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur ,Assistant Editor,USPA FICTION,Jour 8h,Jour,8,"181,41",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur ,Assistant Editor,USPA FLUX,Jour 8h,Jour,8,"178,76",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur ,Assistant Editor,USPA AUTRES,Jour 8h,Jour,8,"176,99",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur spécialisé,Specialized Assistant Editor,USPA FICTION,Jour 8h,Jour,8,"229,23",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur adjoint ,Assistant to the Assistant Editor,USPA FICTION,Jour 8h,Jour,8,"117,66",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur adjoint ,Assistant to the Assistant Editor,USPA FLUX,Jour 8h,Jour,8,"115,94",
Moyens Humains Conventionels,Post-production image,Montage image & son,Assistant monteur adjoint ,Assistant to the Assistant Editor,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chargé de post-production ,Post-Production Manager,USPA FICTION,Jour 8h,Jour,8,"266,94",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chargé de post-production ,Post-Production Manager,USPA FLUX,Jour 8h,Jour,8,"263,03",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chargé de post-production ,Post-Production Manager,USPA AUTRES,Jour 8h,Jour,8,"260,42",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur ,Supervising Editor,USPA FICTION,Jour 8h,Jour,8,"286,31",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur ,Supervising Editor,USPA FLUX,Jour 8h,Jour,8,"282,12",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur ,Supervising Editor,USPA AUTRES,Jour 8h,Jour,8,"279,33",
Moyens Humains Conventionels,Post-production image,Montage image & son,Chef monteur spécialisé,Specialized Supervising Editor,USPA FICTION,Jour 8h,Jour,8,"317,11",
Moyens Humains Conventionels,Post-production image,Montage image & son,Directeur de post-production ,Director of Post-Production,USPA FICTION,Jour 8h,Jour,8,"321,10",
Moyens Humains Conventionels,Post-production image,Montage image & son,Directeur de post-production ,Director of Post-Production,USPA FLUX,Jour 8h,Jour,8,"316,35",
Moyens Humains Conventionels,Post-production image,Montage image & son,Directeur de post-production ,Director of Post-Production,USPA AUTRES,Jour 8h,Jour,8,"316,35",
Moyens Humains Conventionels,Post-production image,Montage image & son,Monteur ,Editor,USPA FLUX,Jour 8h,Jour,8,"235,60",
Moyens Humains Conventionels,Post-production image,Montage image & son,Monteur ,Editor,USPA AUTRES,Jour 8h,Jour,8,"233,26",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau ,Stills Photographer / Set Photographer,USPA FICTION,Jour 8h,Jour,8,"205,92",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau ,Stills Photographer / Set Photographer,USPA FLUX,Jour 8h,Jour,8,"202,91",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau ,Stills Photographer / Set Photographer,USPA AUTRES,Jour 8h,Jour,8,"200,90",
Moyens Humains Conventionels,Tournage,Photographie,Photographe de plateau spécialisé,Specialized Stills Photographer,USPA FICTION,Jour 8h,Jour,8,"274,66",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Enquêteur / Recherchiste ,Researcher,USPA FICTION,Jour 8h,Jour,8,"195,16",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Enquêteur / Recherchiste ,Researcher,USPA FLUX,Jour 8h,Jour,8,"192,31",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Enquêteur / Recherchiste ,Researcher,USPA AUTRES,Jour 8h,Jour,8,"190,40",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Préparateur de questions ,Question Writer,USPA FLUX,Jour 8h,Jour,8,"161,09",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Préparateur de questions ,Question Writer,USPA AUTRES,Jour 8h,Jour,8,"159,49",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages ,Location Manager / Scout,USPA FICTION,Jour 8h,Jour,8,"211,00",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages ,Location Manager / Scout,USPA FLUX,Jour 8h,Jour,8,"207,91",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages ,Location Manager / Scout,USPA AUTRES,Jour 8h,Jour,8,"205,85",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Régisseur / Responsable des repérages spécialisé,Specialized Location Manager / Scout,USPA FICTION,Jour 8h,Jour,8,"280,93",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable d’enquête / de recherche ,Head of Research,USPA FICTION,Jour 8h,Jour,8,"213,07",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable d’enquête / de recherche ,Head of Research,USPA FLUX,Jour 8h,Jour,8,"209,96",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable d’enquête / de recherche ,Head of Research,USPA AUTRES,Jour 8h,Jour,8,"207,88",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable de questions ,Question Manager,USPA FLUX,Jour 8h,Jour,8,"197,42",
Moyens Humains Conventionels,Développement & préparation,Préparation technique,Responsable de questions ,Question Manager,USPA AUTRES,Jour 8h,Jour,8,"195,46",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production ,Production Accountant,USPA FICTION,Jour 8h,Jour,8,"222,84",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production ,Production Accountant,USPA FLUX,Jour 8h,Jour,8,"219,58",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production ,Production Accountant,USPA AUTRES,Jour 8h,Jour,8,"217,41",
Moyens Humains Conventionels,Tournage,Production,Administrateur de production spécialisé,Specialized Production Accountant,USPA FICTION,Jour 8h,Jour,8,"286,31",
Moyens Humains Conventionels,Tournage,Production,Aide de plateau ,Set Assistant / Runner,USPA FLUX,Jour 8h,Jour,8,"120,74",
Moyens Humains Conventionels,Tournage,Production,Aide de plateau ,Set Assistant / Runner,USPA AUTRES,Jour 8h,Jour,8,"119,55",
Moyens Humains Conventionels,Tournage,Production,Assistant d’émission ,Program Assistant,USPA FLUX,Jour 8h,Jour,8,"115,94",
Moyens Humains Conventionels,Tournage,Production,Assistant d’émission ,Program Assistant,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Tournage,Production,Assistant de production ,Production Assistant,USPA FICTION,Jour 8h,Jour,8,"181,41",
Moyens Humains Conventionels,Tournage,Production,Assistant de production ,Production Assistant,USPA FLUX,Jour 8h,Jour,8,"178,76",
Moyens Humains Conventionels,Tournage,Production,Assistant de production ,Production Assistant,USPA AUTRES,Jour 8h,Jour,8,"176,99",
Moyens Humains Conventionels,Tournage,Production,Assistant de production spécialisé,Specialized Production Assistant,USPA FICTION,Jour 8h,Jour,8,"229,23",
Moyens Humains Conventionels,Tournage,Production,Assistant de production adjoint ,Assistant to the Production Assistant,USPA FICTION,Jour 8h,Jour,8,"117,66",
Moyens Humains Conventionels,Tournage,Production,Assistant de production adjoint ,Assistant to the Production Assistant,USPA FLUX,Jour 8h,Jour,8,"115,94",
Moyens Humains Conventionels,Tournage,Production,Assistant de production adjoint ,Assistant to the Production Assistant,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Tournage,Production,Assistant régisseur adjoint ,Assistant to the Assistant Location Manager,USPA FICTION,Jour 8h,Jour,8,"117,66",
Moyens Humains Conventionels,Tournage,Production,Assistant régisseur adjoint ,Assistant to the Assistant Location Manager,USPA FLUX,Jour 8h,Jour,8,"115,94",
Moyens Humains Conventionels,Tournage,Production,Assistant régisseur adjoint ,Assistant to the Assistant Location Manager,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Tournage,Production,Chargé de production ,Production Coordinator,USPA FICTION,Jour 8h,Jour,8,"244,44",
Moyens Humains Conventionels,Tournage,Production,Chargé de production ,Production Coordinator,USPA FLUX,Jour 8h,Jour,8,"240,87",
Moyens Humains Conventionels,Tournage,Production,Chargé de production ,Production Coordinator,USPA AUTRES,Jour 8h,Jour,8,"238,48",
Moyens Humains Conventionels,Tournage,Production,Chauffeur ,Driver,USPA FICTION,Jour 8h,Jour,8,"122,53",
Moyens Humains Conventionels,Tournage,Production,Chauffeur ,Driver,USPA FLUX,Jour 8h,Jour,8,"120,74",
Moyens Humains Conventionels,Tournage,Production,Chauffeur ,Driver,USPA AUTRES,Jour 8h,Jour,8,"119,55",
Moyens Humains Conventionels,Tournage,Production,Chauffeur de salle ,Audience Warm-up / Host,USPA FLUX,Jour 8h,Jour,8,"223,52",
Moyens Humains Conventionels,Tournage,Production,Chauffeur de salle ,Audience Warm-up / Host,USPA AUTRES,Jour 8h,Jour,8,"221,31",
Moyens Humains Conventionels,Tournage,Production,Collaborateur artistique ,Artistic Collaborator,USPA FICTION,Jour 8h,Jour,8,"135,69",
Moyens Humains Conventionels,Tournage,Production,Collaborateur artistique ,Artistic Collaborator,USPA FLUX,Jour 8h,Jour,8,"133,70",
Moyens Humains Conventionels,Tournage,Production,Collaborateur artistique ,Artistic Collaborator,USPA AUTRES,Jour 8h,Jour,8,"132,38",
Moyens Humains Conventionels,Tournage,Production,Comptable de production ,Production Accountant,USPA FICTION,Jour 8h,Jour,8,"190,68",
Moyens Humains Conventionels,Tournage,Production,Comptable de production ,Production Accountant,USPA AUTRES,Jour 8h,Jour,8,"186,02",
Moyens Humains Conventionels,Tournage,Production,Comptable de production spécialisé,Specialized Production Accountant,USPA FICTION,Jour 8h,Jour,8,"229,23",
Moyens Humains Conventionels,Tournage,Production,Coordinateur de production web ,Web Production Coordinator,USPA FICTION,Jour 8h,Jour,8,"150,05",
Moyens Humains Conventionels,Tournage,Production,Coordinateur de production web ,Web Production Coordinator,USPA FLUX,Jour 8h,Jour,8,"147,85",
Moyens Humains Conventionels,Tournage,Production,Coordinateur de production web ,Web Production Coordinator,USPA AUTRES,Jour 8h,Jour,8,"146,39",
Moyens Humains Conventionels,Tournage,Production,Directeur de production ,Production Manager,USPA FICTION,Jour 8h,Jour,8,"389,14",
Moyens Humains Conventionels,Tournage,Production,Directeur de production ,Production Manager,USPA FLUX,Jour 8h,Jour,8,"383,39",
Moyens Humains Conventionels,Tournage,Production,Directeur de production ,Production Manager,USPA AUTRES,Jour 8h,Jour,8,"383,39",
Moyens Humains Conventionels,Tournage,Production,Directeur de production spécialisé,Specialized Production Manager,USPA FICTION,Jour 8h,Jour,8,"563,64",
Moyens Humains Conventionels,Tournage,Production,Producteur exécutif ,Executive Producer,USPA FICTION,Jour 8h,Jour,8,-,
Moyens Humains Conventionels,Tournage,Production,Producteur exécutif ,Executive Producer,USPA FLUX,Jour 8h,Jour,8,-,
Moyens Humains Conventionels,Tournage,Production,Producteur exécutif ,Executive Producer,USPA AUTRES,Jour 8h,Jour,8,-,
Moyens Humains Conventionels,Tournage,Production,Régisseur adjoint ,Assistant Location Manager,USPA FICTION,Jour 8h,Jour,8,"181,41",
Moyens Humains Conventionels,Tournage,Production,Régisseur adjoint ,Assistant Location Manager,USPA FLUX,Jour 8h,Jour,8,"178,76",
Moyens Humains Conventionels,Tournage,Production,Régisseur adjoint ,Assistant Location Manager,USPA AUTRES,Jour 8h,Jour,8,"176,99",
Moyens Humains Conventionels,Tournage,Production,Régisseur adjoint spécialisé,Specialized Assistant Location Manager,USPA FICTION,Jour 8h,Jour,8,"229,23",
Moyens Humains Conventionels,Tournage,Production,Régisseur de plateau / Chef de plateau ,Floor Manager / Stage Manager,USPA FLUX,Jour 8h,Jour,8,"178,76",
Moyens Humains Conventionels,Tournage,Production,Régisseur de plateau / Chef de plateau ,Floor Manager / Stage Manager,USPA AUTRES,Jour 8h,Jour,8,"176,99",
Moyens Humains Conventionels,Tournage,Production,Régisseur général ,Location Manager,USPA FICTION,Jour 8h,Jour,8,"244,44",
Moyens Humains Conventionels,Tournage,Production,Régisseur général ,Location Manager,USPA FLUX,Jour 8h,Jour,8,"240,87",
Moyens Humains Conventionels,Tournage,Production,Régisseur général ,Location Manager,USPA AUTRES,Jour 8h,Jour,8,"238,48",
Moyens Humains Conventionels,Tournage,Production,Régisseur général spécialisé,Specialized Location Manager,USPA FICTION,Jour 8h,Jour,8,"302,03",
Moyens Humains Conventionels,Tournage,Production,Régulateur de stationnement ,Parking Marshal / Coordinator,USPA AUTRES,Jour 8h,Jour,8,"114,79",
Moyens Humains Conventionels,Tournage,Production,Secrétaire de production ,Production Secretary,USPA FICTION,Jour 8h,Jour,8,"159,00",
